Sample,taxa,abundance
GF3_C2_day40,Enterococcus,6.17313
GF3_C2_day40,Klebsiella,3.41943
GF3_C2_day40,Clostridium,2.12787
GF3_C2_day40,Clostridioides,1.27751
GF3_C2_day40,Bifidobacterium,1.00884
GF3_C2_day41,Enterococcus,81.26021
GF3_C2_day41,Bifidobacterium,18.73979
GF3_C2_day42,Clostridium,46.12186
GF3_C2_day42,Bifidobacterium,25.46477
GF3_C2_day42,Clostridioides,10.56488
GF3_C2_day42,Klebsiella,8.18399
GF3_C2_day42,Escherichia,7.9884
GF3_C2_day42,Citrobacter,1.05554
GF3_C2_day42,Enterococcus,0.62056
GF3_C2_day45,Clostridium,42.15399
GF3_C2_day45,Bifidobacterium,38.62494
GF3_C2_day45,Klebsiella,8.58179
GF3_C2_day45,Clostridioides,7.12678
GF3_C2_day45,Escherichia,2.3666
GF3_C2_day45,Citrobacter,0.75212
GF3_C2_day45,Enterococcus,0.39377
GF3_C3_day30,Bifidobacterium,50.91623
GF3_C3_day30,Clostridium,20.31469
GF3_C3_day30,Citrobacter,20.30377
GF3_C3_day30,Enterococcus,3.67693
GF3_C3_day30,Clostridioides,2.31741
GF3_C3_day30,Escherichia,1.42943
GF3_C3_day30,Klebsiella,0.66962
GF3_C3_day30,Morganella,0.37192
GF3_C3_day32,Escherichia,85.28029
GF3_C3_day32,Citrobacter,13.52751
GF3_C3_day32,Enterococcus,1.1922
GF3_C3_day34,Enterococcus,26.05002
GF3_C3_day34,Anaerococcus,24.15524
GF3_C3_day34,Varibaculum,17.46269
GF3_C3_day34,Bifidobacterium,10.35093
GF3_C3_day34,Finegoldia,10.2734
GF3_C3_day34,Escherichia,4.93496
GF3_C3_day34,Clostridium,2.92222
GF3_C3_day34,Citrobacter,1.97104
GF3_C3_day34,Veillonella,0.63443
GF3_C3_day34,Streptococcus,0.46773
GF3_C3_day34,Staphylococcus,0.3988
GF3_C3_day34,Negativicoccus,0.1096
GF3_C3_day34,Actinomyces,0.10419
GF3_C3_day34,Morganella,0.08257
GF3_C3_day34,Cutibacterium,0.06201
GF3_C3_day34,Fusobacterium,0.02018
GF3_C3_day35,Clostridium,42.6666
GF3_C3_day35,Bifidobacterium,24.48957
GF3_C3_day35,Clostridioides,10.84009
GF3_C3_day35,Veillonella,10.20882
GF3_C3_day35,Varibaculum,4.5007
GF3_C3_day35,Finegoldia,2.17595
GF3_C3_day35,Escherichia,1.51582
GF3_C3_day35,Enterococcus,1.36451
GF3_C3_day35,Anaerococcus,0.87938
GF3_C3_day35,Citrobacter,0.77054
GF3_C3_day35,Actinomyces,0.58802
GF3_C3_day39,Escherichia,100
GF3_C3_day40,Escherichia,79.03588
GF3_C3_day40,Citrobacter,17.04159
GF3_C3_day40,Enterococcus,1.52075
GF3_C3_day40,Clostridium,1.17616
GF3_C3_day40,Clostridioides,0.73745
GF3_C3_day40,Bifidobacterium,0.48816
GF3_C3_day41,Enterococcus,100
GF3_C3_day42,Clostridium,51.64645
GF3_C3_day42,Bifidobacterium,19.10468
GF3_C3_day42,Escherichia,10.18928
GF3_C3_day42,Klebsiella,9.74718
GF3_C3_day42,Clostridioides,7.82681
GF3_C3_day42,Citrobacter,0.87982
GF3_C3_day42,Enterococcus,0.60577
GF3_C3_day45,Bifidobacterium,45.31227
GF3_C3_day45,Clostridium,40.82213
GF3_C3_day45,Clostridioides,6.17613
GF3_C3_day45,Klebsiella,3.59827
GF3_C3_day45,Escherichia,2.55291
GF3_C3_day45,Citrobacter,0.81348
GF3_C3_day45,Enterococcus,0.7248
GF3_C4_day30,Bifidobacterium,62.91965
GF3_C4_day30,Citrobacter,12.52701
GF3_C4_day30,Clostridium,10.55393
GF3_C4_day30,Escherichia,4.08567
GF3_C4_day30,Veillonella,3.98173
GF3_C4_day30,Finegoldia,1.81156
GF3_C4_day30,Enterococcus,1.16785
GF3_C4_day30,Klebsiella,0.80634
GF3_C4_day30,Varibaculum,0.79658
GF3_C4_day30,Clostridioides,0.66854
GF3_C4_day30,Morganella,0.30548
GF3_C4_day30,Actinomyces,0.25267
GF3_C4_day30,Negativicoccus,0.07887
GF3_C4_day30,Aeriscardovia,0.04413
GF3_C4_day32,Escherichia,72.23
GF3_C4_day32,Citrobacter,23.54
GF3_C4_day32,Enterococcus,4.23
GF3_C4_day34,Bifidobacterium,39.39194
GF3_C4_day34,Clostridium,33.74665
GF3_C4_day34,Escherichia,9.38098
GF3_C4_day34,Clostridioides,4.79288
GF3_C4_day34,Enterococcus,4.68994
GF3_C4_day34,Veillonella,4.15824
GF3_C4_day34,Citrobacter,1.58933
GF3_C4_day34,Varibaculum,1.13564
GF3_C4_day34,Finegoldia,1.11441
GF3_C4_day38,Escherichia,67.04642
GF3_C4_day38,Citrobacter,31.96171
GF3_C4_day38,Bifidobacterium,0.72192
GF3_C4_day38,Enterococcus,0.26995
GF3_C4_day39,Escherichia,71.74707
GF3_C4_day39,Citrobacter,22.07083
GF3_C4_day39,Enterococcus,2.24068
GF3_C4_day39,Klebsiella,1.80687
GF3_C4_day39,Bifidobacterium,1.38912
GF3_C4_day39,Clostridioides,0.66724
GF3_C4_day39,Clostridium,0.07818
GF3_C4_day40,Enterococcus,100
GF3_C4_day41,Enterococcus,86.21224
GF3_C4_day41,Bifidobacterium,13.78776
GF3_C4_day42,Clostridium,43.26757
GF3_C4_day42,Bifidobacterium,35.17645
GF3_C4_day42,Clostridioides,8.08043
GF3_C4_day42,Klebsiella,5.63575
GF3_C4_day42,Escherichia,3.78714
GF3_C4_day42,Citrobacter,2.54438
GF3_C4_day42,Enterococcus,1.50829
GF3_C4_day45,Clostridium,46.60267
GF3_C4_day45,Bifidobacterium,34.21025
GF3_C4_day45,Clostridioides,9.85275
GF3_C4_day45,Escherichia,4.0293
GF3_C4_day45,Klebsiella,3.69822
GF3_C4_day45,Enterococcus,1.02136
GF3_C4_day45,Citrobacter,0.58547
GF3_C5_day30,Citrobacter,99.52564
GF3_C5_day30,Bifidobacterium,0.35395
GF3_C5_day30,Clostridium,0.12041
GF3_C5_day39,Escherichia,49.37888
GF3_C5_day39,Citrobacter,33.04871
GF3_C5_day39,Clostridium,7.90384
GF3_C5_day39,Klebsiella,3.43801
GF3_C5_day39,Enterococcus,2.7964
GF3_C5_day39,Bifidobacterium,1.73798
GF3_C5_day39,Clostridioides,1.43059
GF3_C5_day39,Finegoldia,0.26559
GF3_C5_day41,Enterococcus,99.58888
GF3_C5_day41,Bifidobacterium,0.41112
GF3_C5_day42,Bifidobacterium,46.52835
GF3_C5_day42,Clostridium,38.12548
GF3_C5_day42,Escherichia,6.54476
GF3_C5_day42,Clostridioides,3.54084
GF3_C5_day42,Klebsiella,2.633
GF3_C5_day42,Enterococcus,1.84554
GF3_C5_day42,Citrobacter,0.78203
GF3_C5_day45,Bifidobacterium,57.10293
GF3_C5_day45,Clostridium,33.90891
GF3_C5_day45,Escherichia,3.12928
GF3_C5_day45,Clostridioides,2.40877
GF3_C5_day45,Klebsiella,1.70712
GF3_C5_day45,Citrobacter,1.01691
GF3_C5_day45,Enterococcus,0.69573
GF3_C5_day45,Aeriscardovia,0.03035
GF3_C6_day30,Citrobacter,95.96768
GF3_C6_day30,Clostridium,2.73899
GF3_C6_day30,Bifidobacterium,1.04847
GF3_C6_day30,Veillonella,0.18292
GF3_C6_day30,Varibaculum,0.06194
GF3_C6_day35,Escherichia,76.45355
GF3_C6_day35,Citrobacter,23.54645
GF3_C6_day38,Escherichia,86.14543
GF3_C6_day38,Citrobacter,13.85457
GF3_C6_day39,Escherichia,52.47502
GF3_C6_day39,Klebsiella,28.1198
GF3_C6_day39,Citrobacter,8.0685
GF3_C6_day39,Clostridium,4.47892
GF3_C6_day39,Enterococcus,2.42112
GF3_C6_day39,Bifidobacterium,2.1763
GF3_C6_day39,Clostridioides,1.7255
GF3_C6_day39,Finegoldia,0.53484
GF3_C6_day41,Clostridium,66.86036
GF3_C6_day41,Clostridioides,10.77884
GF3_C6_day41,Bifidobacterium,10.69772
GF3_C6_day41,Escherichia,6.03464
GF3_C6_day41,Klebsiella,4.30388
GF3_C6_day41,Citrobacter,1.09415
GF3_C6_day41,Enterococcus,0.2304
GF3_C6_day42,Bifidobacterium,57.31886
GF3_C6_day42,Clostridium,31.88794
GF3_C6_day42,Clostridioides,4.4572
GF3_C6_day42,Escherichia,2.83464
GF3_C6_day42,Klebsiella,2.14957
GF3_C6_day42,Citrobacter,0.78198
GF3_C6_day42,Enterococcus,0.56981
GF3_C6_day45,Bifidobacterium,51.67369
GF3_C6_day45,Clostridium,33.42021
GF3_C6_day45,Clostridioides,4.93874
GF3_C6_day45,Escherichia,3.601
GF3_C6_day45,Klebsiella,3.41387
GF3_C6_day45,Citrobacter,1.8643
GF3_C6_day45,Enterococcus,1.0882
GF3_C7_day40,Enterococcus,81.47642
GF3_C7_day40,Bifidobacterium,17.95539
GF3_C7_day40,Clostridioides,0.5682
GF3_C7_day41,Clostridium,45.81585
GF3_C7_day41,Bifidobacterium,38.84773
GF3_C7_day41,Clostridioides,7.91734
GF3_C7_day41,Escherichia,3.91857
GF3_C7_day41,Klebsiella,2.42675
GF3_C7_day41,Enterococcus,0.6571
GF3_C7_day41,Citrobacter,0.41665
GF3_C7_day42,Clostridium,62.56734
GF3_C7_day42,Bifidobacterium,13.69841
GF3_C7_day42,Clostridioides,10.64029
GF3_C7_day42,Escherichia,5.38275
GF3_C7_day42,Klebsiella,4.84313
GF3_C7_day42,Enterococcus,1.7887
GF3_C7_day42,Citrobacter,1.07939
GF3_C7_day45,Bifidobacterium,41.70374
GF3_C7_day45,Clostridium,38.90406
GF3_C7_day45,Klebsiella,8.69216
GF3_C7_day45,Clostridioides,7.6948
GF3_C7_day45,Escherichia,1.81634
GF3_C7_day45,Enterococcus,1.1889
GF3_C8_day30,Citrobacter,66.87152
GF3_C8_day30,Bifidobacterium,22.24065
GF3_C8_day30,Clostridium,7.63676
GF3_C8_day30,Clostridioides,2.04088
GF3_C8_day30,Veillonella,0.75243
GF3_C8_day30,Escherichia,0.43913
GF3_C8_day30,Finegoldia,0.01864
GF3_C8_day32,Escherichia,68.05923
GF3_C8_day32,Citrobacter,23.87499
GF3_C8_day32,Enterococcus,8.00998
GF3_C8_day32,Bifidobacterium,0.05581
GF3_C8_day34,Bifidobacterium,42.71144
GF3_C8_day34,Clostridium,28.98769
GF3_C8_day34,Veillonella,8.91659
GF3_C8_day34,Clostridioides,7.66962
GF3_C8_day34,Varibaculum,3.40915
GF3_C8_day34,Citrobacter,2.89361
GF3_C8_day34,Escherichia,2.3622
GF3_C8_day34,Enterococcus,1.26125
GF3_C8_day34,Finegoldia,0.90192
GF3_C8_day34,Morganella,0.38851
GF3_C8_day34,Anaerococcus,0.31634
GF3_C8_day34,Actinomyces,0.09204
GF3_C8_day34,Negativicoccus,0.08964
GF3_C8_day39,Escherichia,46.02258
GF3_C8_day39,Citrobacter,38.47614
GF3_C8_day39,Klebsiella,9.50729
GF3_C8_day39,Enterococcus,1.92073
GF3_C8_day39,Clostridioides,1.52964
GF3_C8_day39,Bifidobacterium,1.30801
GF3_C8_day39,Clostridium,1.23561
GF3_C8_day40,Enterococcus,100
GF3_C8_day41,Bifidobacterium,62.27529
GF3_C8_day41,Clostridium,26.50859
GF3_C8_day41,Escherichia,4.413
GF3_C8_day41,Clostridioides,3.95322
GF3_C8_day41,Klebsiella,1.57845
GF3_C8_day41,Citrobacter,0.75986
GF3_C8_day41,Enterococcus,0.5116
GF3_C8_day42,Bifidobacterium,47.13748
GF3_C8_day42,Clostridium,38.75324
GF3_C8_day42,Clostridioides,6.84852
GF3_C8_day42,Escherichia,3.87721
GF3_C8_day42,Klebsiella,1.72614
GF3_C8_day42,Citrobacter,0.90092
GF3_C8_day42,Enterococcus,0.7565
GF3_C8_day45,Bifidobacterium,49.52601
GF3_C8_day45,Clostridium,36.88458
GF3_C8_day45,Clostridioides,6.83503
GF3_C8_day45,Klebsiella,2.71026
GF3_C8_day45,Enterococcus,1.61762
GF3_C8_day45,Escherichia,1.4737
GF3_C8_day45,Citrobacter,0.95281
GF3_C9_day30,Citrobacter,67.96113
GF3_C9_day30,Bifidobacterium,14.85821
GF3_C9_day30,Clostridium,9.55388
GF3_C9_day30,Veillonella,4.2553
GF3_C9_day30,Clostridioides,1.89114
GF3_C9_day30,Finegoldia,0.80311
GF3_C9_day30,Varibaculum,0.21587
GF3_C9_day30,Klebsiella,0.1747
GF3_C9_day30,Escherichia,0.12526
GF3_C9_day30,Actinomyces,0.12205
GF3_C9_day30,Anaerococcus,0.02106
GF3_C9_day30,Enterococcus,0.01829
GF3_C9_day32,Bifidobacterium,62.07286
GF3_C9_day32,Clostridium,18.31035
GF3_C9_day32,Citrobacter,14.59666
GF3_C9_day32,Clostridioides,3.34125
GF3_C9_day32,Escherichia,0.70873
GF3_C9_day32,Enterococcus,0.51616
GF3_C9_day32,Klebsiella,0.38878
GF3_C9_day32,Morganella,0.06521
GF3_C9_day34,Bifidobacterium,44.93931
GF3_C9_day34,Clostridium,29.72102
GF3_C9_day34,Veillonella,12.47054
GF3_C9_day34,Clostridioides,5.79775
GF3_C9_day34,Enterococcus,1.83829
GF3_C9_day34,Varibaculum,1.51548
GF3_C9_day34,Citrobacter,1.49963
GF3_C9_day34,Escherichia,1.37891
GF3_C9_day34,Morganella,0.28399
GF3_C9_day34,Finegoldia,0.27249
GF3_C9_day34,Klebsiella,0.16032
GF3_C9_day34,Anaerococcus,0.1033
GF3_C9_day34,Negativicoccus,0.01896
GF3_C9_day38,Escherichia,74.34773
GF3_C9_day38,Citrobacter,20.31793
GF3_C9_day38,Bifidobacterium,3.22685
GF3_C9_day38,Enterococcus,2.10749
GF3_C9_day39,Escherichia,58.47533
GF3_C9_day39,Citrobacter,23.06335
GF3_C9_day39,Enterococcus,8.50862
GF3_C9_day39,Bifidobacterium,3.75526
GF3_C9_day39,Clostridium,2.59455
GF3_C9_day39,Klebsiella,2.17405
GF3_C9_day39,Clostridioides,1.42883
GF3_C9_day40,Enterococcus,41.72633
GF3_C9_day40,Citrobacter,26.29516
GF3_C9_day40,Escherichia,20.75229
GF3_C9_day40,Klebsiella,11.22623
GF3_C9_day41,Clostridium,58.00848
GF3_C9_day41,Bifidobacterium,15.67679
GF3_C9_day41,Escherichia,10.89091
GF3_C9_day41,Clostridioides,9.15872
GF3_C9_day41,Klebsiella,4.03972
GF3_C9_day41,Citrobacter,1.16447
GF3_C9_day41,Enterococcus,1.06091
GF3_C9_day42,Bifidobacterium,48.83157
GF3_C9_day42,Clostridium,34.68924
GF3_C9_day42,Clostridioides,6.87692
GF3_C9_day42,Klebsiella,4.42141
GF3_C9_day42,Escherichia,3.79621
GF3_C9_day42,Enterococcus,0.80225
GF3_C9_day42,Citrobacter,0.5824
GF3_C9_day45,Bifidobacterium,61.03244
GF3_C9_day45,Clostridium,28.0842
GF3_C9_day45,Escherichia,3.81922
GF3_C9_day45,Enterococcus,2.6013
GF3_C9_day45,Klebsiella,2.57322
GF3_C9_day45,Citrobacter,0.99186
GF3_C9_day45,Clostridioides,0.89776
GF3_inoc,Clostridium,50.11219
GF3_inoc,Citrobacter,23.97137
GF3_inoc,Bifidobacterium,16.23477
GF3_inoc,Clostridioides,2.75015
GF3_inoc,Escherichia,2.25387
GF3_inoc,Klebsiella,1.91189
GF3_inoc,Enterococcus,1.77191
GF3_inoc,Morganella,0.99385
GF4_B1_D35,Enterococcus,81.86896
GF4_B1_D35,Bifidobacterium,18.13104
GF4_B1_D36,Enterococcus,86.78923
GF4_B1_D36,Escherichia,12.40086
GF4_B1_D36,Bifidobacterium,0.59973
GF4_B1_D36,Clostridium,0.21018
GF4_B1_d37,Enterococcus,100
GF4_B2_d35,Escherichia,81.58055
GF4_B2_d35,Enterococcus,16.33196
GF4_B2_d35,Bifidobacterium,1.13433
GF4_B2_d35,Citrobacter,0.95316
GF4_B2_d36,Escherichia,83.42915
GF4_B2_d36,Citrobacter,16.57085
GF4_B3_d35,Enterococcus,82.63922
GF4_B3_d35,Bifidobacterium,14.99204
GF4_B3_d35,Clostridioides,2.36874
GF4_B3_d36,Enterococcus,72.03416
GF4_B3_d36,Escherichia,22.24158
GF4_B3_d36,Bifidobacterium,4.34166
GF4_B3_d36,Clostridioides,0.98275
GF4_B3_d36,Clostridium,0.39985
GF4_B3_d37,Enterococcus,100
GF4_B3_d42,Bifidobacterium,53.55772
GF4_B3_d42,Clostridium,30.37938
GF4_B3_d42,Clostridioides,8.67697
GF4_B3_d42,Escherichia,3.23242
GF4_B3_d42,Citrobacter,2.58735
GF4_B3_d42,Enterococcus,1.56615
GF4_B3_d43,Bifidobacterium,44.13371
GF4_B3_d43,Clostridium,42.26856
GF4_B3_d43,Clostridioides,7.1419
GF4_B3_d43,Enterococcus,2.89738
GF4_B3_d43,Escherichia,1.96713
GF4_B3_d43,Citrobacter,1.59131
GF4_B3_d44,Bifidobacterium,73.65812
GF4_B3_d44,Clostridium,14.02068
GF4_B3_d44,Clostridioides,5.69119
GF4_B3_d44,Enterococcus,3.91362
GF4_B3_d44,Escherichia,1.55443
GF4_B3_d44,Citrobacter,1.16196
GF4_B3_d46,Bifidobacterium,77.56029
GF4_B3_d46,Clostridium,10.9261
GF4_B3_d46,Escherichia,4.3282
GF4_B3_d46,Enterococcus,2.97518
GF4_B3_d46,Citrobacter,2.8002
GF4_B3_d46,Clostridioides,1.41003
GF4_B3_LI,Bifidobacterium,90.212
GF4_B3_LI,Enterococcus,4.1241
GF4_B3_LI,Citrobacter,3.07732
GF4_B3_LI,Clostridium,1.42493
GF4_B3_LI,Klebsiella,1.07746
GF4_B3_LI,Clostridioides,0.07293
GF4_B3_LI,Aeriscardovia,0.01127
GF4_B3_SI,Bifidobacterium,96.62819
GF4_B3_SI,Enterococcus,2.31173
GF4_B3_SI,Clostridioides,0.70697
GF4_B3_SI,Clostridium,0.33651
GF4_B3_SI,Aeriscardovia,0.01661
GF4_B4_d35,Enterococcus,88.48589
GF4_B4_d35,Bifidobacterium,10.58381
GF4_B4_d35,Clostridioides,0.85417
GF4_B4_d35,Clostridium,0.07612
GF4_B4_d38,Enterococcus,100
GF4_B5_d35,Enterococcus,78.5023
GF4_B5_d35,Escherichia,19.43073
GF4_B5_d35,Bifidobacterium,2.06697
GF4_Bdam_d10,Bifidobacterium,55.42544
GF4_Bdam_d10,Clostridium,30.29984
GF4_Bdam_d10,Clostridioides,4.70769
GF4_Bdam_d10,Varibaculum,4.14679
GF4_Bdam_d10,Enterococcus,2.08586
GF4_Bdam_d10,Escherichia,1.48406
GF4_Bdam_d10,Citrobacter,0.69209
GF4_Bdam_d10,Finegoldia,0.51058
GF4_Bdam_d10,Negativicoccus,0.34605
GF4_Bdam_d10,Morganella,0.18312
GF4_Bdam_d10,Anaerococcus,0.11847
GF4_Bsire_d10,Bifidobacterium,51.95341
GF4_Bsire_d10,Clostridium,30.42169
GF4_Bsire_d10,Clostridioides,4.58916
GF4_Bsire_d10,Varibaculum,4.1803
GF4_Bsire_d10,Citrobacter,2.93596
GF4_Bsire_d10,Enterococcus,2.83787
GF4_Bsire_d10,Escherichia,1.89672
GF4_Bsire_d10,Finegoldia,1.05023
GF4_Bsire_d10,Morganella,0.10107
GF4_Bsire_d10,Actinomyces,0.01875
GF4_Bsire_d10,Anaerococcus,0.01484
GF4_Bsire_d2,Bifidobacterium,68.62099
GF4_Bsire_d2,Clostridium,19.69664
GF4_Bsire_d2,Citrobacter,3.76131
GF4_Bsire_d2,Enterococcus,2.1971
GF4_Bsire_d2,Escherichia,2.0874
GF4_Bsire_d2,Clostridioides,1.61589
GF4_Bsire_d2,Varibaculum,1.34423
GF4_Bsire_d2,Klebsiella,0.41737
GF4_Bsire_d2,Morganella,0.21966
GF4_Bsire_d2,Negativicoccus,0.03943
GF4_C1_d36,Escherichia,96.32831
GF4_C1_d36,Enterococcus,3.67169
GF4_C1_D37,Escherichia,30.81675
GF4_C1_D37,Citrobacter,22.56451
GF4_C1_D37,Clostridioides,16.56397
GF4_C1_D37,Enterococcus,15.72958
GF4_C1_D37,Clostridium,14.32519
GF4_C1_d39,Clostridium,40.78271
GF4_C1_d39,Citrobacter,28.34805
GF4_C1_d39,Enterococcus,14.10035
GF4_C1_d39,Clostridioides,8.24402
GF4_C1_d39,Escherichia,7.13597
GF4_C1_d39,Klebsiella,1.28272
GF4_C1_d39,Bifidobacterium,0.10618
GF4_C1_d43,Clostridium,66.73493
GF4_C1_d43,Citrobacter,17.14443
GF4_C1_d43,Clostridioides,6.33472
GF4_C1_d43,Escherichia,5.04954
GF4_C1_d43,Enterococcus,3.47485
GF4_C1_d43,Klebsiella,1.26153
GF4_C1_d46,Clostridium,79.19426
GF4_C1_d46,Escherichia,10.27407
GF4_C1_d46,Klebsiella,5.85893
GF4_C1_d46,Clostridioides,2.98924
GF4_C1_d46,Enterococcus,0.66459
GF4_C1_d46,Morganella,0.51932
GF4_C1_d46,Citrobacter,0.49958
GF4_C1_LI,Bifidobacterium,58.89099
GF4_C1_LI,Veillonella,28.77426
GF4_C1_LI,Escherichia,5.09885
GF4_C1_LI,Enterococcus,2.82695
GF4_C1_LI,Clostridium,1.63925
GF4_C1_LI,Klebsiella,1.61057
GF4_C1_LI,Morganella,0.6169
GF4_C1_LI,Clostridioides,0.54224
GF4_C1_SI,Bifidobacterium,74.12533
GF4_C1_SI,Veillonella,14.91183
GF4_C1_SI,Escherichia,6.31171
GF4_C1_SI,Clostridium,1.97334
GF4_C1_SI,Klebsiella,1.35953
GF4_C1_SI,Enterococcus,1.31826
GF4_C2_d35,Enterococcus,81.13808
GF4_C2_d35,Escherichia,18.86192
GF4_C2_D36,Enterococcus,52.75362
GF4_C2_D36,Citrobacter,17.39727
GF4_C2_D36,Klebsiella,12.94187
GF4_C2_D36,Escherichia,10.93315
GF4_C2_D36,Clostridium,5.97408
GF4_C2_d37,Klebsiella,28.83724
GF4_C2_d37,Clostridium,17.98669
GF4_C2_d37,Clostridioides,16.28257
GF4_C2_d37,Citrobacter,15.0951
GF4_C2_d37,Escherichia,10.5288
GF4_C2_d37,Enterococcus,10.43878
GF4_C2_d37,Morganella,0.83081
GF4_C2_d38,Clostridium,45.30839
GF4_C2_d38,Escherichia,17.11554
GF4_C2_d38,Clostridioides,13.43333
GF4_C2_d38,Klebsiella,10.15802
GF4_C2_d38,Citrobacter,7.53368
GF4_C2_d38,Enterococcus,6.26229
GF4_C2_d38,Morganella,0.18875
GF4_C2_d39,Clostridium,53.42903
GF4_C2_d39,Klebsiella,15.61112
GF4_C2_d39,Enterococcus,9.50199
GF4_C2_d39,Escherichia,7.41974
GF4_C2_d39,Citrobacter,7.02699
GF4_C2_d39,Clostridioides,6.49208
GF4_C2_d39,Morganella,0.51905
GF4_C2_d43,Clostridium,79.34341
GF4_C2_d43,Clostridioides,7.73972
GF4_C2_d43,Escherichia,6.79104
GF4_C2_d43,Klebsiella,2.3379
GF4_C2_d43,Bifidobacterium,1.71639
GF4_C2_d43,Morganella,0.87922
GF4_C2_d43,Enterococcus,0.68046
GF4_C2_d43,Citrobacter,0.51186
GF4_C2_d45,Clostridium,71.51901
GF4_C2_d45,Veillonella,9.01563
GF4_C2_d45,Clostridioides,6.84343
GF4_C2_d45,Escherichia,5.47814
GF4_C2_d45,Klebsiella,3.70206
GF4_C2_d45,Bifidobacterium,2.39023
GF4_C2_d45,Morganella,0.53302
GF4_C2_d45,Enterococcus,0.40793
GF4_C2_d45,Citrobacter,0.11053
GF4_C2_d46,Clostridium,59.7117
GF4_C2_d46,Bifidobacterium,15.77826
GF4_C2_d46,Escherichia,6.93302
GF4_C2_d46,Veillonella,6.73634
GF4_C2_d46,Klebsiella,5.29939
GF4_C2_d46,Clostridioides,4.30797
GF4_C2_d46,Enterococcus,0.55526
GF4_C2_d46,Morganella,0.44766
GF4_C2_d46,Citrobacter,0.23041
GF4_C2_LI,Bifidobacterium,97.89862
GF4_C2_LI,Escherichia,0.64339
GF4_C2_LI,Veillonella,0.6175
GF4_C2_LI,Clostridioides,0.40571
GF4_C2_LI,Clostridium,0.26597
GF4_C2_LI,Enterococcus,0.16881
GF4_C2_SI,Bifidobacterium,99.79752
GF4_C2_SI,Veillonella,0.20248
GF4_C3_d35,Enterococcus,61.70128
GF4_C3_d35,Escherichia,34.2312
GF4_C3_d35,Citrobacter,3.02617
GF4_C3_d35,Bifidobacterium,1.04135
GF4_C3_d36,Escherichia,70.60499
GF4_C3_d36,Clostridium,18.36134
GF4_C3_d36,Enterococcus,8.08023
GF4_C3_d36,Clostridioides,2.57581
GF4_C3_d36,Bifidobacterium,0.37763
GF4_C3_d38,Clostridium,61.93237
GF4_C3_d38,Klebsiella,11.44642
GF4_C3_d38,Escherichia,10.75243
GF4_C3_d38,Clostridioides,9.33268
GF4_C3_d38,Enterococcus,4.83015
GF4_C3_d38,Morganella,1.70596
GF4_C3_d42,Clostridium,77.45906
GF4_C3_d42,Clostridioides,8.85237
GF4_C3_d42,Escherichia,8.13969
GF4_C3_d42,Klebsiella,2.28069
GF4_C3_d42,Morganella,1.68062
GF4_C3_d42,Bifidobacterium,1.22375
GF4_C3_d42,Enterococcus,0.36382
GF4_C3_d43,Clostridium,67.63727
GF4_C3_d43,Bifidobacterium,11.6821
GF4_C3_d43,Escherichia,7.80388
GF4_C3_d43,Clostridioides,6.58824
GF4_C3_d43,Veillonella,2.41241
GF4_C3_d43,Klebsiella,1.5636
GF4_C3_d43,Enterococcus,1.36391
GF4_C3_d43,Morganella,0.9486
GF4_C3_d44,Clostridium,65.08365
GF4_C3_d44,Bifidobacterium,15.21052
GF4_C3_d44,Clostridioides,6.21975
GF4_C3_d44,Veillonella,4.81368
GF4_C3_d44,Escherichia,3.92503
GF4_C3_d44,Klebsiella,2.61039
GF4_C3_d44,Enterococcus,1.39174
GF4_C3_d44,Morganella,0.61044
GF4_C3_d44,Citrobacter,0.13481
GF4_C3_d45,Clostridium,63.1708
GF4_C3_d45,Bifidobacterium,19.36727
GF4_C3_d45,Klebsiella,5.99813
GF4_C3_d45,Clostridioides,5.29142
GF4_C3_d45,Escherichia,3.76753
GF4_C3_d45,Citrobacter,0.87581
GF4_C3_d45,Morganella,0.85654
GF4_C3_d45,Enterococcus,0.67251
GF4_C3_d46,Clostridium,77.73326
GF4_C3_d46,Escherichia,7.14016
GF4_C3_d46,Clostridioides,5.33156
GF4_C3_d46,Bifidobacterium,5.15493
GF4_C3_d46,Klebsiella,3.82449
GF4_C3_d46,Morganella,0.54445
GF4_C3_d46,Citrobacter,0.27116
GF4_C3_LI,Bifidobacterium,80.82215
GF4_C3_LI,Clostridium,9.55318
GF4_C3_LI,Escherichia,2.56045
GF4_C3_LI,Klebsiella,1.77927
GF4_C3_LI,Enterococcus,1.61196
GF4_C3_LI,Veillonella,1.52416
GF4_C3_LI,Clostridioides,1.48901
GF4_C3_LI,Morganella,0.65983
GF4_C3_SI,Bifidobacterium,98.35113
GF4_C3_SI,Veillonella,0.50529
GF4_C3_SI,Clostridium,0.48374
GF4_C3_SI,Escherichia,0.29266
GF4_C3_SI,Enterococcus,0.19403
GF4_C3_SI,Clostridioides,0.17315
GF4_C4_d35,Enterococcus,80.5613
GF4_C4_d35,Escherichia,10.7182
GF4_C4_d35,Citrobacter,5.43205
GF4_C4_d35,Bifidobacterium,3.26055
GF4_C4_d35,Clostridioides,0.0279
GF4_C4_d36,Enterococcus,89.34576
GF4_C4_d36,Escherichia,8.03505
GF4_C4_d36,Bifidobacterium,2.13291
GF4_C4_d36,Klebsiella,0.25594
GF4_C4_d36,Clostridioides,0.15846
GF4_C4_d36,Finegoldia,0.07188
GF4_C4_d37,Enterococcus,40.41465
GF4_C4_d37,Klebsiella,22.03941
